,time,v10,dep
6256,2020-07-10,-2.2007508,27
6257,2020-07-11,-2.615071,27
6258,2020-07-12,-2.2049868,27
6259,2020-07-13,-2.4395692,27
6260,2020-07-14,-0.5922614,27
6261,2020-07-15,-1.7175295,27
6262,2020-07-16,-1.7661172,27
6263,2020-07-17,-1.352125,27
6264,2020-07-18,-1.4306633,27
6265,2020-07-19,-1.2562631,27
6266,2020-07-20,-3.4034917,27
6267,2020-07-21,-2.5806317,27
6268,2020-07-22,-2.1240828,27
6269,2020-07-23,-0.3198514,27
6270,2020-07-24,-0.37235168,27
6271,2020-07-25,2.9385886,27
6272,2020-07-26,0.1446532,27
6273,2020-07-27,2.7572122,27
6274,2020-07-28,-1.1521587,27
6275,2020-07-29,-0.85409606,27
6276,2020-07-30,0.3566021,27
6277,2020-07-31,1.093328,27
6278,2020-08-01,-1.2839721,27
6279,2020-08-02,-1.7964729,27
6280,2020-08-03,-1.9802781,27
6281,2020-08-04,0.064237244,27
6282,2020-08-05,1.9677446,27
6283,2020-08-06,0.1114108,27
6284,2020-08-07,0.9794164,27
6285,2020-08-08,0.292077,27
6286,2020-08-09,-0.273913,27
6287,2020-08-10,-0.18832095,27
6288,2020-08-11,-0.006306146,27
6289,2020-08-12,0.16814557,27
6290,2020-08-13,1.3973774,27
6291,2020-08-14,0.9311137,27
6292,2020-08-15,-0.4568796,27
6293,2020-08-16,0.8716919,27
6294,2020-08-17,2.0545707,27
6295,2020-08-18,1.5947523,27
6296,2020-08-19,3.5473125,27
6297,2020-08-20,2.0729413,27
6298,2020-08-21,4.0033455,27
6299,2020-08-22,2.1989987,27
6300,2020-08-23,0.17532435,27
6301,2020-08-24,0.79226094,27
6302,2020-08-25,3.6167953,27
6303,2020-08-26,0.3037261,27
6304,2020-08-27,2.6383502,27
6305,2020-08-28,2.1040323,27
6306,2020-08-29,-2.2747767,27
6307,2020-08-30,-3.461042,27
6308,2020-08-31,-1.793952,27
6309,2020-09-01,-1.5507504,27
6310,2020-09-02,-0.43573326,27
6311,2020-09-03,2.0184948,27
6312,2020-09-04,-0.7424312,27
6313,2020-09-05,-1.9336364,27
6314,2020-09-06,-1.1035353,27
6315,2020-09-07,-0.51818144,27
6316,2020-09-08,-0.37144879,27
6317,2020-09-09,-1.2454938,27
6318,2020-09-10,-1.2319844,27
6319,2020-09-11,-1.1393102,27
6320,2020-09-12,-0.9717879,27
6321,2020-09-13,0.63902825,27
6322,2020-09-14,0.7130583,27
6323,2020-09-15,0.3965362,27
6324,2020-09-16,-2.6452746,27
6325,2020-09-17,-2.8346407,27
6326,2020-09-18,-1.5856696,27
6327,2020-09-19,0.3215684,27
6328,2020-09-20,-0.575119,27
6329,2020-09-21,-2.078593,27
6330,2020-09-22,-0.03809871,27
6331,2020-09-23,3.1914055,27
6332,2020-09-24,4.3550873,27
6333,2020-09-25,-1.3656315,27
6334,2020-09-26,-3.7302382,27
6335,2020-09-27,-5.0963016,27
6336,2020-09-28,-2.563956,27
6337,2020-09-29,1.3083795,27
6338,2020-09-30,3.667061,27
6339,2020-10-01,2.5748277,27
6340,2020-10-02,2.5877683,27
6341,2020-10-03,2.283199,27
6342,2020-10-04,4.1829367,27
6343,2020-10-05,2.968107,27
6344,2020-10-06,2.3039303,27
6345,2020-10-07,0.6406137,27
6346,2020-10-08,3.2473874,27
6347,2020-10-09,-0.463177,27
6348,2020-10-10,-0.8812317,27
6349,2020-10-11,-2.1422231,27
6350,2020-10-12,1.4239093,27
6351,2020-10-13,0.04417706,27
6352,2020-10-14,-2.436178,27
6353,2020-10-15,-3.2436461,27
6354,2020-10-16,-1.9393435,27
6355,2020-10-17,-0.7398084,27
6356,2020-10-18,0.13488027,27
6357,2020-10-19,3.2246742,27
6358,2020-10-20,4.8501863,27
6359,2020-10-21,5.375363,27
6360,2020-10-22,1.9580514,27
6361,2020-10-23,1.8013108,27
6362,2020-10-24,6.24514,27
6363,2020-10-25,4.586002,27
6364,2020-10-26,3.1656172,27
6365,2020-10-27,3.9477878,27
6366,2020-10-28,3.6646667,27
6367,2020-10-29,2.8672738,27
6368,2020-10-30,2.9690516,27
6369,2020-10-31,3.2728746,27
6370,2020-03-01,3.4237263,28
6371,2020-03-02,0.7276098,28
6372,2020-03-03,0.6423027,28
6373,2020-03-04,3.3137534,28
6374,2020-03-05,2.4789097,28
6375,2020-03-06,-1.4624244,28
6376,2020-03-07,0.87875724,28
6377,2020-03-08,4.2665405,28
6378,2020-03-09,0.64213914,28
6379,2020-03-10,3.4010217,28
6380,2020-03-11,3.8978608,28
6381,2020-03-12,1.3229896,28
6382,2020-03-13,1.0474769,28
6383,2020-03-14,2.9536154,28
6384,2020-03-15,3.0041103,28
6385,2020-03-16,-2.2406962,28
6386,2020-03-17,-0.58268857,28
6387,2020-03-18,-0.15006135,28
6388,2020-03-19,-0.68810827,28
6389,2020-03-20,-2.2595966,28
6390,2020-03-21,-3.1600285,28
6391,2020-03-22,-1.888132,28
6392,2020-03-23,-0.4983596,28
6393,2020-03-24,-0.46653393,28
6394,2020-03-25,-2.1328084,28
6395,2020-03-26,-3.01312,28
6396,2020-03-27,-2.9387894,28
6397,2020-03-28,-3.3971462,28
6398,2020-03-29,-6.8822417,28
6399,2020-03-30,-5.48051,28
6400,2020-03-31,-3.1882427,28
6401,2020-04-01,-2.2790534,28
6402,2020-04-02,-2.4401486,28
6403,2020-04-03,-1.1788412,28
6404,2020-04-04,1.0730261,28
6405,2020-04-05,2.813116,28
6406,2020-04-06,2.7222767,28
6407,2020-04-07,-0.55696,28
6408,2020-04-08,1.0349754,28
6409,2020-04-09,-0.84531736,28
6410,2020-04-10,-0.58896416,28
6411,2020-04-11,-0.35737872,28
6412,2020-04-12,0.7141339,28
6413,2020-04-13,-3.8038826,28
6414,2020-04-14,-3.065004,28
6415,2020-04-15,-0.69775915,28
6416,2020-04-16,2.2298105,28
6417,2020-04-17,1.8954719,28
6418,2020-04-18,0.501604,28
6419,2020-04-19,-3.2505283,28
6420,2020-04-20,-2.5189393,28
6421,2020-04-21,-2.4728346,28
6422,2020-04-22,-2.0691087,28
6423,2020-04-23,-0.39720592,28
6424,2020-04-24,0.04501744,28
6425,2020-04-25,-1.5543331,28
6426,2020-04-26,-1.0300208,28
6427,2020-04-27,2.0284984,28
6428,2020-04-28,3.5313284,28
6429,2020-04-29,4.091007,28
6430,2020-04-30,4.472155,28
6431,2020-05-01,1.6193224,28
6432,2020-05-02,0.41787362,28
6433,2020-05-03,0.73488957,28
6434,2020-05-04,-1.2185313,28
6435,2020-05-05,-1.4859616,28
6436,2020-05-06,-1.7229408,28
6437,2020-05-07,-0.38594136,28
6438,2020-05-08,-0.33425796,28
6439,2020-05-09,0.47389886,28
6440,2020-05-10,-0.8578608,28
6441,2020-05-11,-6.7442765,28
6442,2020-05-12,-3.1232748,28
6443,2020-05-13,-4.2221317,28
6444,2020-05-14,-4.7493367,28
6445,2020-05-15,-4.1118407,28
6446,2020-05-16,-2.7513382,28
6447,2020-05-17,-1.6031669,28
6448,2020-05-18,-1.9586598,28
6449,2020-05-19,-2.6324813,28
6450,2020-05-20,-1.4344429,28
6451,2020-05-21,0.9952161,28
6452,2020-05-22,1.8169693,28
6453,2020-05-23,-0.62362283,28
6454,2020-05-24,-2.1357186,28
6455,2020-05-25,-2.2080746,28
6456,2020-05-26,-2.8033264,28
6457,2020-05-27,-2.8772535,28
6458,2020-05-28,-2.9566119,28
6459,2020-05-29,-1.7554297,28
6460,2020-05-30,-0.9830372,28
6461,2020-05-31,-1.2704234,28
6462,2020-06-01,-1.8558024,28
6463,2020-06-02,-1.5973915,28
6464,2020-06-03,-2.1338887,28
6465,2020-06-04,-3.6400774,28
6466,2020-06-05,0.85592216,28
6467,2020-06-06,0.14213854,28
6468,2020-06-07,0.11070386,28
6469,2020-06-08,-2.9544125,28
6470,2020-06-09,-3.5697873,28
6471,2020-06-10,-0.7511823,28
6472,2020-06-11,1.3463721,28
6473,2020-06-12,2.135486,28
6474,2020-06-13,4.2937236,28
6475,2020-06-14,3.2669623,28
6476,2020-06-15,2.6279974,28
6477,2020-06-16,2.3444679,28
6478,2020-06-17,1.931523,28
6479,2020-06-18,2.5095105,28
6480,2020-06-19,1.6849247,28
6481,2020-06-20,1.3497916,28
6482,2020-06-21,2.0526311,28
6483,2020-06-22,-1.0879998,28
6484,2020-06-23,-0.90619826,28
6485,2020-06-24,-0.2948403,28
6486,2020-06-25,0.532901,28
6487,2020-06-26,2.2228868,28
6488,2020-06-27,4.170098,28
6489,2020-06-28,2.7182372,28
6490,2020-06-29,0.68296415,28
6491,2020-06-30,3.3126342,28
6492,2020-07-01,2.7295237,28
6493,2020-07-02,0.2801193,28
6494,2020-07-03,0.43598643,28
6495,2020-07-04,3.6342394,28
6496,2020-07-05,1.6403761,28
6497,2020-07-06,-2.5144386,28
6498,2020-07-07,-1.1640614,28
6499,2020-07-08,-0.6268389,28
6500,2020-07-09,0.8691434,28
6501,2020-07-10,-2.3372095,28
6502,2020-07-11,-3.1315033,28
6503,2020-07-12,-2.8872604,28
6504,2020-07-13,-3.087199,28
6505,2020-07-14,-1.1895094,28
6506,2020-07-15,-2.0529063,28
6507,2020-07-16,-1.9200827,28
6508,2020-07-17,-1.8922685,28
6509,2020-07-18,-1.7921734,28
6510,2020-07-19,-1.6467957,28
6511,2020-07-20,-3.9368744,28
6512,2020-07-21,-3.266718,28
6513,2020-07-22,-2.9060678,28
6514,2020-07-23,-0.8773444,28
6515,2020-07-24,-1.1043217,28
6516,2020-07-25,2.6482463,28
6517,2020-07-26,0.70682627,28
6518,2020-07-27,2.9729261,28
6519,2020-07-28,-1.2406434,28
6520,2020-07-29,-1.2413484,28
6521,2020-07-30,-0.19656533,28
6522,2020-07-31,1.4419268,28
6523,2020-08-01,-1.7939935,28
6524,2020-08-02,-2.551042,28
6525,2020-08-03,-2.5350292,28
6526,2020-08-04,-0.28417864,28
6527,2020-08-05,1.8881098,28
6528,2020-08-06,0.14203651,28
6529,2020-08-07,0.56927705,28
6530,2020-08-08,0.3799967,28
6531,2020-08-09,0.44161132,28
6532,2020-08-10,-0.5247069,28
6533,2020-08-11,0.13695455,28
6534,2020-08-12,0.44575787,28
6535,2020-08-13,2.6090882,28
6536,2020-08-14,1.1217093,28
6537,2020-08-15,-0.6454806,28
6538,2020-08-16,1.5335616,28
6539,2020-08-17,2.3434908,28
6540,2020-08-18,1.5881876,28
6541,2020-08-19,3.1738613,28
6542,2020-08-20,1.848673,28
6543,2020-08-21,3.6517208,28
6544,2020-08-22,2.4776654,28
6545,2020-08-23,-0.1256855,28
6546,2020-08-24,-0.022288052,28
6547,2020-08-25,3.8673553,28
6548,2020-08-26,0.49192882,28
6549,2020-08-27,2.3350022,28
6550,2020-08-28,2.6636877,28
6551,2020-08-29,-1.7742748,28
6552,2020-08-30,-3.4498389,28
6553,2020-08-31,-2.3934355,28
6554,2020-09-01,-2.2749665,28
6555,2020-09-02,-1.3904303,28
6556,2020-09-03,2.0510173,28
6557,2020-09-04,-0.3009414,28
6558,2020-09-05,-2.8718872,28
6559,2020-09-06,-1.6813545,28
6560,2020-09-07,-1.6230373,28
6561,2020-09-08,-0.7262783,28
6562,2020-09-09,-2.1320465,28
6563,2020-09-10,-1.937912,28
6564,2020-09-11,-1.2756974,28
6565,2020-09-12,-1.9449676,28
6566,2020-09-13,0.019036505,28
6567,2020-09-14,1.1829493,28
6568,2020-09-15,1.3406444,28
6569,2020-09-16,-3.0145986,28
6570,2020-09-17,-3.6281946,28
6571,2020-09-18,-1.7613349,28
6572,2020-09-19,1.5061861,28
6573,2020-09-20,0.1306739,28
6574,2020-09-21,-2.2563283,28
6575,2020-09-22,-0.25492728,28
6576,2020-09-23,2.9689903,28
6577,2020-09-24,4.2142015,28
6578,2020-09-25,-0.6078417,28
6579,2020-09-26,-3.2191265,28
6580,2020-09-27,-5.0850477,28
6581,2020-09-28,-2.7026484,28
6582,2020-09-29,1.4905972,28
6583,2020-09-30,3.1020906,28
6584,2020-10-01,2.985735,28
6585,2020-10-02,3.1459396,28
6586,2020-10-03,2.149014,28
6587,2020-10-04,4.294804,28
6588,2020-10-05,3.6391945,28
6589,2020-10-06,2.6228485,28
6590,2020-10-07,1.2554173,28
6591,2020-10-08,3.770779,28
6592,2020-10-09,0.36564133,28
6593,2020-10-10,-1.3216633,28
6594,2020-10-11,-2.5558214,28
6595,2020-10-12,0.7439277,28
6596,2020-10-13,0.44424054,28
6597,2020-10-14,-3.229009,28
6598,2020-10-15,-3.8309672,28
6599,2020-10-16,-2.4553506,28
6600,2020-10-17,-1.2576157,28
6601,2020-10-18,-0.1738032,28
6602,2020-10-19,2.8725474,28
6603,2020-10-20,4.7384896,28
6604,2020-10-21,5.5040545,28
6605,2020-10-22,2.514598,28
6606,2020-10-23,2.0046778,28
6607,2020-10-24,6.3064847,28
6608,2020-10-25,4.9443088,28
6609,2020-10-26,3.0080383,28
6610,2020-10-27,4.38551,28
6611,2020-10-28,3.9393232,28
6612,2020-10-29,2.8181903,28
6613,2020-10-30,2.8522427,28
6614,2020-10-31,3.6248457,28
6615,2020-03-01,1.966248,29
6616,2020-03-02,-2.4660475,29
6617,2020-03-03,-1.2413633,29
6618,2020-03-04,3.2331336,29
6619,2020-03-05,-1.9365693,29
6620,2020-03-06,-5.1333346,29
6621,2020-03-07,2.4996207,29
6622,2020-03-08,2.109849,29
6623,2020-03-09,0.14944735,29
6624,2020-03-10,2.9350798,29
6625,2020-03-11,4.3279514,29
6626,2020-03-12,-0.5470271,29
6627,2020-03-13,1.8897024,29
6628,2020-03-14,2.0909543,29
6629,2020-03-15,1.962635,29
6630,2020-03-16,-3.5777287,29
6631,2020-03-17,1.558064,29
6632,2020-03-18,1.3822918,29
6633,2020-03-19,-1.4460849,29
6634,2020-03-20,-3.4371638,29
6635,2020-03-21,-1.0509305,29
6636,2020-03-22,-2.3457773,29
6637,2020-03-23,0.03213016,29
6638,2020-03-24,1.126772,29
6639,2020-03-25,-0.50989383,29
6640,2020-03-26,-3.3858016,29
6641,2020-03-27,-2.6293373,29
6642,2020-03-28,-4.6134224,29
6643,2020-03-29,-6.450092,29
6644,2020-03-30,-5.8706455,29
6645,2020-03-31,-3.8517241,29
6646,2020-04-01,-3.933347,29
6647,2020-04-02,-3.8898854,29
6648,2020-04-03,-1.0103387,29
6649,2020-04-04,3.6631854,29
6650,2020-04-05,6.1261797,29
6651,2020-04-06,0.31750724,29
6652,2020-04-07,-0.2725165,29
6653,2020-04-08,-1.0308948,29
6654,2020-04-09,0.3390333,29
6655,2020-04-10,1.244609,29
6656,2020-04-11,-0.576245,29
6657,2020-04-12,1.189699,29
6658,2020-04-13,-3.0112576,29
6659,2020-04-14,-2.6233535,29
6660,2020-04-15,-0.26116565,29
6661,2020-04-16,2.372053,29
6662,2020-04-17,1.9475543,29
6663,2020-04-18,2.3098383,29
6664,2020-04-19,-2.0385768,29
6665,2020-04-20,-2.9653292,29
6666,2020-04-21,-2.4076872,29
6667,2020-04-22,-2.478558,29
6668,2020-04-23,0.04616628,29
6669,2020-04-24,0.6569179,29
6670,2020-04-25,-1.87373,29
6671,2020-04-26,-1.7207105,29
6672,2020-04-27,-1.0162034,29
6673,2020-04-28,-0.16041018,29
6674,2020-04-29,4.3823147,29
6675,2020-04-30,2.9836779,29
6676,2020-05-01,0.20699365,29
6677,2020-05-02,0.7961779,29
6678,2020-05-03,1.1685673,29
6679,2020-05-04,-0.46365076,29
6680,2020-05-05,2.3934872,29
6681,2020-05-06,0.2898349,29
6682,2020-05-07,0.52575946,29
6683,2020-05-08,-1.005894,29
6684,2020-05-09,-0.89765143,29
6685,2020-05-10,-3.6846628,29
6686,2020-05-11,-6.2344007,29
6687,2020-05-12,-2.847933,29
6688,2020-05-13,-4.1668224,29
6689,2020-05-14,-4.752001,29
6690,2020-05-15,-4.5608964,29
6691,2020-05-16,-3.4407325,29
6692,2020-05-17,-1.74927,29
6693,2020-05-18,-0.13809083,29
6694,2020-05-19,-1.0353513,29
6695,2020-05-20,1.8061962,29
6696,2020-05-21,0.530219,29
6697,2020-05-22,2.2411025,29
6698,2020-05-23,0.048397396,29
6699,2020-05-24,-1.5580156,29
6700,2020-05-25,-1.8318939,29
6701,2020-05-26,-3.0077963,29
6702,2020-05-27,-2.4412563,29
6703,2020-05-28,-1.2512945,29
6704,2020-05-29,-0.32415438,29
6705,2020-05-30,-0.59371954,29
6706,2020-05-31,-0.5914172,29
6707,2020-06-01,-2.8304749,29
6708,2020-06-02,-3.1643438,29
6709,2020-06-03,-3.3382897,29
6710,2020-06-04,-4.8526196,29
6711,2020-06-05,-2.7590156,29
6712,2020-06-06,-3.3731647,29
6713,2020-06-07,-2.9703155,29
6714,2020-06-08,-3.5479033,29
6715,2020-06-09,-2.0089068,29
6716,2020-06-10,0.25587997,29
6717,2020-06-11,1.505015,29
6718,2020-06-12,0.16059913,29
6719,2020-06-13,1.0921478,29
6720,2020-06-14,1.540096,29
6721,2020-06-15,2.1591172,29
6722,2020-06-16,0.23308954,29
6723,2020-06-17,-1.9592754,29
6724,2020-06-18,-0.4011661,29
6725,2020-06-19,2.2317095,29
6726,2020-06-20,3.986363,29
6727,2020-06-21,1.3885983,29
6728,2020-06-22,3.0964599,29
6729,2020-06-23,0.59237736,29
6730,2020-06-24,-0.99888575,29
6731,2020-06-25,0.12313034,29
6732,2020-06-26,2.9809957,29
6733,2020-06-27,3.3648112,29
6734,2020-06-28,0.29926032,29
6735,2020-06-29,1.3858778,29
6736,2020-06-30,3.6453784,29
6737,2020-07-01,1.0741013,29
6738,2020-07-02,-0.6462947,29
6739,2020-07-03,2.7753808,29
6740,2020-07-04,3.773499,29
6741,2020-07-05,-0.123745166,29
6742,2020-07-06,-3.6865792,29
6743,2020-07-07,-1.2342004,29
6744,2020-07-08,-0.016269427,29
6745,2020-07-09,1.0241834,29
6746,2020-07-10,-4.634766,29
6747,2020-07-11,-2.9431283,29
6748,2020-07-12,-2.186485,29
6749,2020-07-13,-1.9476495,29
6750,2020-07-14,-3.3103495,29
6751,2020-07-15,-2.9897969,29
6752,2020-07-16,-3.2317908,29
6753,2020-07-17,-2.4637833,29
6754,2020-07-18,-1.6720303,29
6755,2020-07-19,-2.4013662,29
6756,2020-07-20,-4.49723,29
6757,2020-07-21,-4.1800966,29
6758,2020-07-22,-2.952395,29
6759,2020-07-23,-1.5137408,29
6760,2020-07-24,1.5459645,29
6761,2020-07-25,3.1438205,29
6762,2020-07-26,1.5612032,29
6763,2020-07-27,3.4437435,29
6764,2020-07-28,-2.2001784,29
6765,2020-07-29,-1.1151007,29
6766,2020-07-30,1.249616,29
6767,2020-07-31,1.658146,29
6768,2020-08-01,-0.55828524,29
6769,2020-08-02,-0.3157921,29
6770,2020-08-03,-2.2081084,29
6771,2020-08-04,1.3256383,29
6772,2020-08-05,4.550455,29
6773,2020-08-06,1.5136179,29
6774,2020-08-07,-2.6291814,29
6775,2020-08-08,-4.443181,29
6776,2020-08-09,-3.4436834,29
6777,2020-08-10,-3.2571325,29
6778,2020-08-11,-2.1773543,29
6779,2020-08-12,-0.61367285,29
6780,2020-08-13,0.560604,29
6781,2020-08-14,0.32012054,29
6782,2020-08-15,-0.6320252,29
6783,2020-08-16,0.5957313,29
6784,2020-08-17,1.3502917,29
6785,2020-08-18,3.524151,29
6786,2020-08-19,7.1919503,29
6787,2020-08-20,6.652433,29
6788,2020-08-21,5.9773684,29
6789,2020-08-22,2.0184207,29
6790,2020-08-23,-0.41617706,29
6791,2020-08-24,3.5083106,29
6792,2020-08-25,4.157877,29
6793,2020-08-26,-0.17279434,29
6794,2020-08-27,3.2466674,29
6795,2020-08-28,-1.0921444,29
6796,2020-08-29,-5.9084015,29
6797,2020-08-30,-3.6853065,29
6798,2020-08-31,-0.15434435,29
6799,2020-09-01,0.26823968,29
6800,2020-09-02,2.748493,29
6801,2020-09-03,2.9806962,29
6802,2020-09-04,-1.7757558,29
6803,2020-09-05,-3.456132,29
6804,2020-09-06,-1.8403931,29
6805,2020-09-07,-1.2204103,29
6806,2020-09-08,-0.8097796,29
6807,2020-09-09,-2.3276803,29
6808,2020-09-10,-3.0208952,29
6809,2020-09-11,-1.8260119,29
6810,2020-09-12,-0.7058073,29
6811,2020-09-13,0.7452457,29
6812,2020-09-14,0.35349873,29
6813,2020-09-15,-1.2798254,29
6814,2020-09-16,-2.6848712,29
6815,2020-09-17,-2.797291,29
6816,2020-09-18,-1.7494748,29
6817,2020-09-19,-1.5129308,29
6818,2020-09-20,-1.6615199,29
6819,2020-09-21,-0.2100993,29
6820,2020-09-22,2.3890426,29
6821,2020-09-23,1.0165006,29
6822,2020-09-24,1.2416657,29
6823,2020-09-25,-7.0050945,29
6824,2020-09-26,-4.29271,29
6825,2020-09-27,-5.0036936,29
6826,2020-09-28,0.051720854,29
6827,2020-09-29,-0.019797958,29
6828,2020-09-30,3.912857,29
6829,2020-10-01,0.56107455,29
6830,2020-10-02,-5.324941,29
6831,2020-10-03,-6.4763255,29
6832,2020-10-04,-2.2517548,29
6833,2020-10-05,-0.8895833,29
6834,2020-10-06,-1.0553745,29
6835,2020-10-07,1.3475118,29
6836,2020-10-08,2.4351103,29
6837,2020-10-09,-2.7223742,29
6838,2020-10-10,-3.756284,29
6839,2020-10-11,-4.4307814,29
6840,2020-10-12,-0.05707331,29
6841,2020-10-13,-4.7167506,29
6842,2020-10-14,-3.0035474,29
6843,2020-10-15,-3.4141212,29
6844,2020-10-16,-0.3125823,29
6845,2020-10-17,1.9263291,29
6846,2020-10-18,2.2606273,29
6847,2020-10-19,5.298634,29
6848,2020-10-20,6.097816,29
6849,2020-10-21,3.1797116,29
6850,2020-10-22,3.3266344,29
6851,2020-10-23,2.809765,29
6852,2020-10-24,6.3606367,29
6853,2020-10-25,3.1660342,29
6854,2020-10-26,-0.84655446,29
6855,2020-10-27,2.8337038,29
6856,2020-10-28,2.6106715,29
6857,2020-10-29,4.4794965,29
6858,2020-10-30,6.1145115,29
6859,2020-10-31,5.3580265,29
6860,2020-03-01,2.5306761,2A
6861,2020-03-02,3.2666075,2A
6862,2020-03-03,-0.5145296,2A
6863,2020-03-04,-0.5528654,2A
6864,2020-03-05,2.5352023,2A
6865,2020-03-06,-0.122308016,2A
6866,2020-03-07,-1.8955345,2A
6867,2020-03-08,-1.050488,2A
6868,2020-03-09,-0.24532992,2A
6869,2020-03-10,-0.485957,2A
6870,2020-03-11,2.0422294,2A
6871,2020-03-12,1.2971573,2A
6872,2020-03-13,1.2569014,2A
6873,2020-03-14,-0.3928641,2A
6874,2020-03-15,-0.30862874,2A
6875,2020-03-16,-0.29877093,2A
6876,2020-03-17,-0.43282756,2A
6877,2020-03-18,-0.42685437,2A
6878,2020-03-19,0.13269351,2A
6879,2020-03-20,-0.13965303,2A
6880,2020-03-21,-0.35131285,2A
6881,2020-03-22,-0.56673443,2A
6882,2020-03-23,-0.7868483,2A
6883,2020-03-24,-1.0534075,2A
6884,2020-03-25,-2.4721916,2A
6885,2020-03-26,-2.9290416,2A
6886,2020-03-27,-1.9626163,2A
6887,2020-03-28,-0.6430248,2A
6888,2020-03-29,0.67524046,2A
6889,2020-03-30,-0.075711936,2A
6890,2020-03-31,-1.1107675,2A
6891,2020-04-01,-0.289721,2A
6892,2020-04-02,-0.44409364,2A
6893,2020-04-03,-1.003054,2A
6894,2020-04-04,-1.494331,2A
6895,2020-04-05,-0.77368706,2A
6896,2020-04-06,-0.090918265,2A
6897,2020-04-07,-0.12154426,2A
6898,2020-04-08,-0.22342467,2A
6899,2020-04-09,-0.2730284,2A
6900,2020-04-10,-0.5710576,2A
6901,2020-04-11,-1.0204213,2A
6902,2020-04-12,-0.045093838,2A
6903,2020-04-13,-0.18733835,2A
6904,2020-04-14,-0.5183386,2A
6905,2020-04-15,-0.44026148,2A
6906,2020-04-16,-0.5021116,2A
6907,2020-04-17,-0.6725193,2A
6908,2020-04-18,-0.09014711,2A
6909,2020-04-19,-0.53839827,2A
6910,2020-04-20,-0.79146975,2A
6911,2020-04-21,-2.1410437,2A
6912,2020-04-22,-1.705029,2A
6913,2020-04-23,-0.3076716,2A
6914,2020-04-24,0.2923178,2A
6915,2020-04-25,0.522105,2A
6916,2020-04-26,-0.46890548,2A
6917,2020-04-27,0.87149584,2A
6918,2020-04-28,2.6493063,2A
6919,2020-04-29,1.3318392,2A
6920,2020-04-30,2.2621374,2A
6921,2020-05-01,1.2398726,2A
6922,2020-05-02,-0.19374885,2A
6923,2020-05-03,-0.19185823,2A
6924,2020-05-04,1.0302452,2A
6925,2020-05-05,1.0399661,2A
6926,2020-05-06,-0.26050702,2A
6927,2020-05-07,-0.07708918,2A
6928,2020-05-08,-0.48654965,2A
6929,2020-05-09,-0.70842427,2A
6930,2020-05-10,0.66359967,2A
6931,2020-05-11,3.5942526,2A
6932,2020-05-12,1.720633,2A
6933,2020-05-13,1.9604813,2A
6934,2020-05-14,0.9030313,2A
6935,2020-05-15,2.4008603,2A
6936,2020-05-16,-1.2603643,2A
6937,2020-05-17,-0.23846772,2A
6938,2020-05-18,-0.4377764,2A
6939,2020-05-19,-0.685267,2A
6940,2020-05-20,-2.4159157,2A
6941,2020-05-21,-0.26247638,2A
6942,2020-05-22,0.18209319,2A
6943,2020-05-23,1.3285996,2A
6944,2020-05-24,1.0532546,2A
6945,2020-05-25,-0.20218207,2A
6946,2020-05-26,-0.2387451,2A
6947,2020-05-27,-0.36358613,2A
6948,2020-05-28,0.34592628,2A
6949,2020-05-29,-0.27526677,2A
6950,2020-05-30,-0.5254224,2A
6951,2020-05-31,-0.37118053,2A
6952,2020-06-01,-0.7970581,2A
6953,2020-06-02,-0.23653775,2A
6954,2020-06-03,1.3493844,2A
6955,2020-06-04,2.4174368,2A
6956,2020-06-05,0.5421605,2A
6957,2020-06-06,1.3146315,2A
6958,2020-06-07,1.9176075,2A
6959,2020-06-08,1.2002257,2A
6960,2020-06-09,1.5633368,2A
6961,2020-06-10,1.3779205,2A
6962,2020-06-11,1.5725735,2A
6963,2020-06-12,1.0436759,2A
6964,2020-06-13,2.6827397,2A
6965,2020-06-14,1.4409581,2A
6966,2020-06-15,1.4685681,2A
6967,2020-06-16,1.6405678,2A
6968,2020-06-17,1.5399319,2A
6969,2020-06-18,0.9184922,2A
6970,2020-06-19,0.6064392,2A
6971,2020-06-20,1.3103697,2A
6972,2020-06-21,0.27273268,2A
6973,2020-06-22,-0.3809511,2A
6974,2020-06-23,-0.11352744,2A
6975,2020-06-24,-0.39589405,2A
6976,2020-06-25,-0.25748307,2A
6977,2020-06-26,-0.48233348,2A
6978,2020-06-27,-0.55046564,2A
6979,2020-06-28,-0.47960588,2A
6980,2020-06-29,1.2719839,2A
6981,2020-06-30,1.4269556,2A
6982,2020-07-01,-0.05342692,2A
6983,2020-07-02,-0.38427874,2A
6984,2020-07-03,1.2365896,2A
6985,2020-07-04,-1.6177878,2A
6986,2020-07-05,0.17989239,2A
6987,2020-07-06,0.9721071,2A
6988,2020-07-07,0.2912814,2A
6989,2020-07-08,-0.52527213,2A
6990,2020-07-09,-0.70203936,2A
6991,2020-07-10,-0.0014159693,2A
6992,2020-07-11,0.96012735,2A
6993,2020-07-12,0.36946708,2A
6994,2020-07-13,-0.31610948,2A
6995,2020-07-14,-0.056635384,2A
6996,2020-07-15,0.7167828,2A
6997,2020-07-16,1.3224019,2A
6998,2020-07-17,1.0626477,2A
6999,2020-07-18,-0.4943063,2A
7000,2020-07-19,0.28985035,2A
7001,2020-07-20,0.19886789,2A
7002,2020-07-21,-0.6196746,2A
7003,2020-07-22,-0.22961812,2A
7004,2020-07-23,0.7459324,2A
7005,2020-07-24,1.3015742,2A
7006,2020-07-25,0.2345405,2A
