,time,t2m,dep
19179,2020-05-09,291.02914,79
19180,2020-05-10,290.1903,79
19181,2020-05-11,283.01898,79
19182,2020-05-12,283.37177,79
19183,2020-05-13,283.80402,79
19184,2020-05-14,284.50076,79
19185,2020-05-15,285.42065,79
19186,2020-05-16,286.78198,79
19187,2020-05-17,287.35107,79
19188,2020-05-18,289.08304,79
19189,2020-05-19,289.9104,79
19190,2020-05-20,292.3136,79
19191,2020-05-21,294.67856,79
19192,2020-05-22,291.75092,79
19193,2020-05-23,287.98987,79
19194,2020-05-24,287.80945,79
19195,2020-05-25,290.8904,79
19196,2020-05-26,292.30142,79
19197,2020-05-27,293.08923,79
19198,2020-05-28,293.77408,79
19199,2020-05-29,293.28723,79
19200,2020-05-30,293.2341,79
19201,2020-05-31,293.64276,79
19202,2020-06-01,294.0419,79
19203,2020-06-02,294.88525,79
19204,2020-06-03,293.33652,79
19205,2020-06-04,289.03302,79
19206,2020-06-05,288.74103,79
19207,2020-06-06,288.46436,79
19208,2020-06-07,286.8404,79
19209,2020-06-08,288.01163,79
19210,2020-06-09,288.32507,79
19211,2020-06-10,287.49017,79
19212,2020-06-11,286.02887,79
19213,2020-06-12,287.78818,79
19214,2020-06-13,287.6188,79
19215,2020-06-14,288.66107,79
19216,2020-06-15,288.8538,79
19217,2020-06-16,288.21454,79
19218,2020-06-17,287.90466,79
19219,2020-06-18,288.17343,79
19220,2020-06-19,288.83398,79
19221,2020-06-20,289.26224,79
19222,2020-06-21,289.22675,79
19223,2020-06-22,290.53705,79
19224,2020-06-23,294.15356,79
19225,2020-06-24,297.8511,79
19226,2020-06-25,297.4752,79
19227,2020-06-26,293.6491,79
19228,2020-06-27,291.53036,79
19229,2020-06-28,290.3421,79
19230,2020-06-29,289.76324,79
19231,2020-06-30,290.93268,79
19232,2020-07-01,291.5267,79
19233,2020-07-02,290.2361,79
19234,2020-07-03,289.47128,79
19235,2020-07-04,290.4611,79
19236,2020-07-05,292.68204,79
19237,2020-07-06,290.202,79
19238,2020-07-07,290.91376,79
19239,2020-07-08,293.5992,79
19240,2020-07-09,295.11456,79
19241,2020-07-10,292.4671,79
19242,2020-07-11,292.04428,79
19243,2020-07-12,293.32947,79
19244,2020-07-13,294.30582,79
19245,2020-07-14,293.15424,79
19246,2020-07-15,290.81665,79
19247,2020-07-16,291.67926,79
19248,2020-07-17,294.16278,79
19249,2020-07-18,295.12262,79
19250,2020-07-19,296.87994,79
19251,2020-07-20,296.70837,79
19252,2020-07-21,296.9971,79
19253,2020-07-22,296.61017,79
19254,2020-07-23,296.4447,79
19255,2020-07-24,294.57776,79
19256,2020-07-25,292.68304,79
19257,2020-07-26,293.6689,79
19258,2020-07-27,294.27548,79
19259,2020-07-28,293.66858,79
19260,2020-07-29,294.49576,79
19261,2020-07-30,299.6161,79
19262,2020-07-31,300.75726,79
19263,2020-08-01,295.37973,79
19264,2020-08-02,293.10214,79
19265,2020-08-03,291.98392,79
19266,2020-08-04,292.06085,79
19267,2020-08-05,294.8188,79
19268,2020-08-06,298.78094,79
19269,2020-08-07,301.89755,79
19270,2020-08-08,299.6876,79
19271,2020-08-09,300.09412,79
19272,2020-08-10,300.55676,79
19273,2020-08-11,300.9455,79
19274,2020-08-12,298.04343,79
19275,2020-08-13,293.5647,79
19276,2020-08-14,294.10687,79
19277,2020-08-15,294.8601,79
19278,2020-08-16,292.34546,79
19279,2020-08-17,292.7086,79
19280,2020-08-18,293.30618,79
19281,2020-08-19,294.8833,79
19282,2020-08-20,296.7953,79
19283,2020-08-21,294.2116,79
19284,2020-08-22,292.67422,79
19285,2020-08-23,291.91293,79
19286,2020-08-24,291.9258,79
19287,2020-08-25,293.50568,79
19288,2020-08-26,292.73117,79
19289,2020-08-27,291.85812,79
19290,2020-08-28,290.92242,79
19291,2020-08-29,288.9532,79
19292,2020-08-30,288.8285,79
19293,2020-08-31,289.6671,79
19294,2020-09-01,290.04492,79
19295,2020-09-02,290.40906,79
19296,2020-09-03,292.21472,79
19297,2020-09-04,294.52435,79
19298,2020-09-05,291.97684,79
19299,2020-09-06,289.47723,79
19300,2020-09-07,290.23135,79
19301,2020-09-08,292.31952,79
19302,2020-09-09,294.67584,79
19303,2020-09-10,294.98285,79
19304,2020-09-11,294.13873,79
19305,2020-09-12,293.63904,79
19306,2020-09-13,295.6347,79
19307,2020-09-14,298.94238,79
19308,2020-09-15,297.89404,79
19309,2020-09-16,297.10016,79
19310,2020-09-17,298.10522,79
19311,2020-09-18,296.8385,79
19312,2020-09-19,294.29053,79
19313,2020-09-20,292.87726,79
19314,2020-09-21,292.49014,79
19315,2020-09-22,291.57294,79
19316,2020-09-23,290.73364,79
19317,2020-09-24,286.83942,79
19318,2020-09-25,285.7274,79
19319,2020-09-26,284.19443,79
19320,2020-09-27,284.33392,79
19321,2020-09-28,286.66196,79
19322,2020-09-29,288.31232,79
19323,2020-09-30,289.06448,79
19324,2020-10-01,287.10382,79
19325,2020-10-02,285.52472,79
19326,2020-10-03,284.21466,79
19327,2020-10-04,284.98553,79
19328,2020-10-05,285.88672,79
19329,2020-10-06,287.53265,79
19330,2020-10-07,287.29193,79
19331,2020-10-08,288.65277,79
19332,2020-10-09,287.80954,79
19333,2020-10-10,285.10504,79
19334,2020-10-11,283.94684,79
19335,2020-10-12,283.0607,79
19336,2020-10-13,283.96527,79
19337,2020-10-14,282.23724,79
19338,2020-10-15,282.08173,79
19339,2020-10-16,282.32074,79
19340,2020-10-17,283.8209,79
19341,2020-10-18,284.1627,79
19342,2020-10-19,285.60468,79
19343,2020-10-20,288.63718,79
19344,2020-10-21,289.3557,79
19345,2020-10-22,288.77914,79
19346,2020-10-23,287.3441,79
19347,2020-10-24,287.74493,79
19348,2020-10-25,285.3791,79
19349,2020-10-26,283.24548,79
19350,2020-10-27,284.69083,79
19351,2020-10-28,285.32794,79
19352,2020-10-29,286.62552,79
19353,2020-10-30,285.41718,79
19354,2020-10-31,286.56647,79
19355,2020-03-01,279.17065,80
19356,2020-03-02,278.95642,80
19357,2020-03-03,278.15445,80
19358,2020-03-04,278.81256,80
19359,2020-03-05,280.99585,80
19360,2020-03-06,279.0511,80
19361,2020-03-07,279.4568,80
19362,2020-03-08,281.28915,80
19363,2020-03-09,280.4961,80
19364,2020-03-10,283.91266,80
19365,2020-03-11,285.08295,80
19366,2020-03-12,281.50546,80
19367,2020-03-13,280.45923,80
19368,2020-03-14,280.3,80
19369,2020-03-15,282.452,80
19370,2020-03-16,281.04495,80
19371,2020-03-17,280.85458,80
19372,2020-03-18,282.50555,80
19373,2020-03-19,282.5022,80
19374,2020-03-20,281.45187,80
19375,2020-03-21,279.63553,80
19376,2020-03-22,279.40866,80
19377,2020-03-23,278.15234,80
19378,2020-03-24,278.14923,80
19379,2020-03-25,277.94424,80
19380,2020-03-26,278.04968,80
19381,2020-03-27,279.66135,80
19382,2020-03-28,280.97012,80
19383,2020-03-29,277.9663,80
19384,2020-03-30,276.92242,80
19385,2020-03-31,277.6823,80
19386,2020-04-01,277.73355,80
19387,2020-04-02,278.71484,80
19388,2020-04-03,281.25174,80
19389,2020-04-04,281.68594,80
19390,2020-04-05,285.54364,80
19391,2020-04-06,285.13498,80
19392,2020-04-07,285.8178,80
19393,2020-04-08,288.21536,80
19394,2020-04-09,288.43973,80
19395,2020-04-10,288.4748,80
19396,2020-04-11,288.46304,80
19397,2020-04-12,288.68225,80
19398,2020-04-13,282.727,80
19399,2020-04-14,279.85898,80
19400,2020-04-15,283.43167,80
19401,2020-04-16,287.34915,80
19402,2020-04-17,288.67163,80
19403,2020-04-18,287.5349,80
19404,2020-04-19,285.30573,80
19405,2020-04-20,287.53818,80
19406,2020-04-21,287.73373,80
19407,2020-04-22,288.37598,80
19408,2020-04-23,288.9003,80
19409,2020-04-24,287.8648,80
19410,2020-04-25,284.8313,80
19411,2020-04-26,284.42828,80
19412,2020-04-27,287.7886,80
19413,2020-04-28,286.3194,80
19414,2020-04-29,284.6141,80
19415,2020-04-30,283.76376,80
19416,2020-05-01,283.5981,80
19417,2020-05-02,283.4234,80
19418,2020-05-03,283.9079,80
19419,2020-05-04,286.19086,80
19420,2020-05-05,284.9911,80
19421,2020-05-06,286.41553,80
19422,2020-05-07,287.06555,80
19423,2020-05-08,289.05954,80
19424,2020-05-09,290.95728,80
19425,2020-05-10,287.77423,80
19426,2020-05-11,282.16718,80
19427,2020-05-12,281.52502,80
19428,2020-05-13,281.90363,80
19429,2020-05-14,281.95197,80
19430,2020-05-15,283.136,80
19431,2020-05-16,284.5037,80
19432,2020-05-17,285.50247,80
19433,2020-05-18,286.63425,80
19434,2020-05-19,287.98206,80
19435,2020-05-20,291.24472,80
19436,2020-05-21,293.6698,80
19437,2020-05-22,291.17606,80
19438,2020-05-23,286.9521,80
19439,2020-05-24,286.7813,80
19440,2020-05-25,289.74615,80
19441,2020-05-26,290.85486,80
19442,2020-05-27,290.59604,80
19443,2020-05-28,289.43588,80
19444,2020-05-29,290.42596,80
19445,2020-05-30,291.60855,80
19446,2020-05-31,291.38675,80
19447,2020-06-01,292.4352,80
19448,2020-06-02,293.7703,80
19449,2020-06-03,290.84576,80
19450,2020-06-04,286.4735,80
19451,2020-06-05,285.65817,80
19452,2020-06-06,285.41815,80
19453,2020-06-07,287.0499,80
19454,2020-06-08,285.69754,80
19455,2020-06-09,285.76498,80
19456,2020-06-10,286.52985,80
19457,2020-06-11,289.07468,80
19458,2020-06-12,289.2391,80
19459,2020-06-13,290.8311,80
19460,2020-06-14,290.33484,80
19461,2020-06-15,290.55066,80
19462,2020-06-16,290.16675,80
19463,2020-06-17,289.7762,80
19464,2020-06-18,289.05154,80
19465,2020-06-19,288.66028,80
19466,2020-06-20,290.32272,80
19467,2020-06-21,289.30664,80
19468,2020-06-22,289.642,80
19469,2020-06-23,293.333,80
19470,2020-06-24,297.01,80
19471,2020-06-25,297.94583,80
19472,2020-06-26,295.93515,80
19473,2020-06-27,292.34225,80
19474,2020-06-28,290.04565,80
19475,2020-06-29,288.9015,80
19476,2020-06-30,290.49792,80
19477,2020-07-01,291.0964,80
19478,2020-07-02,289.63223,80
19479,2020-07-03,289.48392,80
19480,2020-07-04,291.25916,80
19481,2020-07-05,290.97894,80
19482,2020-07-06,288.3908,80
19483,2020-07-07,289.12753,80
19484,2020-07-08,289.38696,80
19485,2020-07-09,292.4093,80
19486,2020-07-10,289.9604,80
19487,2020-07-11,288.97058,80
19488,2020-07-12,289.67834,80
19489,2020-07-13,291.13388,80
19490,2020-07-14,289.9526,80
19491,2020-07-15,289.97617,80
19492,2020-07-16,290.22723,80
19493,2020-07-17,292.31082,80
19494,2020-07-18,291.61703,80
19495,2020-07-19,291.5556,80
19496,2020-07-20,290.93393,80
19497,2020-07-21,289.99564,80
19498,2020-07-22,290.14514,80
19499,2020-07-23,291.4951,80
19500,2020-07-24,291.69717,80
19501,2020-07-25,292.63992,80
19502,2020-07-26,291.5018,80
19503,2020-07-27,294.14536,80
19504,2020-07-28,291.0537,80
19505,2020-07-29,290.63812,80
19506,2020-07-30,294.57593,80
19507,2020-07-31,298.94858,80
19508,2020-08-01,293.74023,80
19509,2020-08-02,291.18686,80
19510,2020-08-03,289.92422,80
19511,2020-08-04,290.4598,80
19512,2020-08-05,293.9903,80
19513,2020-08-06,296.84274,80
19514,2020-08-07,300.31113,80
19515,2020-08-08,301.77213,80
19516,2020-08-09,302.19507,80
19517,2020-08-10,301.28772,80
19518,2020-08-11,300.9539,80
19519,2020-08-12,300.8262,80
19520,2020-08-13,297.2691,80
19521,2020-08-14,294.1891,80
19522,2020-08-15,293.9531,80
19523,2020-08-16,293.18307,80
19524,2020-08-17,291.83353,80
19525,2020-08-18,292.50366,80
19526,2020-08-19,293.26254,80
19527,2020-08-20,296.19156,80
19528,2020-08-21,295.61176,80
19529,2020-08-22,292.19995,80
19530,2020-08-23,290.29828,80
19531,2020-08-24,289.64288,80
19532,2020-08-25,291.29056,80
19533,2020-08-26,290.60364,80
19534,2020-08-27,290.4925,80
19535,2020-08-28,289.0687,80
19536,2020-08-29,287.51978,80
19537,2020-08-30,288.22754,80
19538,2020-08-31,287.57135,80
19539,2020-09-01,287.98825,80
19540,2020-09-02,288.0501,80
19541,2020-09-03,291.9281,80
19542,2020-09-04,291.55765,80
19543,2020-09-05,288.8469,80
19544,2020-09-06,287.863,80
19545,2020-09-07,288.27576,80
19546,2020-09-08,290.88614,80
19547,2020-09-09,291.95084,80
19548,2020-09-10,291.38516,80
19549,2020-09-11,290.297,80
19550,2020-09-12,288.73288,80
19551,2020-09-13,290.6182,80
19552,2020-09-14,294.1687,80
19553,2020-09-15,295.9895,80
19554,2020-09-16,293.84656,80
19555,2020-09-17,290.06308,80
19556,2020-09-18,291.53226,80
19557,2020-09-19,294.6695,80
19558,2020-09-20,293.52118,80
19559,2020-09-21,290.0265,80
19560,2020-09-22,289.37836,80
19561,2020-09-23,289.8395,80
19562,2020-09-24,286.00797,80
19563,2020-09-25,283.76868,80
19564,2020-09-26,283.71292,80
19565,2020-09-27,286.527,80
19566,2020-09-28,286.54474,80
19567,2020-09-29,288.15613,80
19568,2020-09-30,288.60153,80
19569,2020-10-01,286.36545,80
19570,2020-10-02,285.4861,80
19571,2020-10-03,285.0192,80
19572,2020-10-04,284.5944,80
19573,2020-10-05,285.65244,80
19574,2020-10-06,285.58334,80
19575,2020-10-07,285.91293,80
19576,2020-10-08,288.4779,80
19577,2020-10-09,286.6119,80
19578,2020-10-10,283.5412,80
19579,2020-10-11,282.93304,80
19580,2020-10-12,283.2241,80
19581,2020-10-13,282.57742,80
19582,2020-10-14,282.88995,80
19583,2020-10-15,282.38162,80
19584,2020-10-16,281.96948,80
19585,2020-10-17,282.95114,80
19586,2020-10-18,283.36798,80
19587,2020-10-19,283.40463,80
19588,2020-10-20,286.42783,80
19589,2020-10-21,288.713,80
19590,2020-10-22,286.37598,80
19591,2020-10-23,285.64664,80
19592,2020-10-24,287.35593,80
19593,2020-10-25,285.21503,80
19594,2020-10-26,282.67493,80
19595,2020-10-27,283.5027,80
19596,2020-10-28,284.00992,80
19597,2020-10-29,284.99,80
19598,2020-10-30,287.4372,80
19599,2020-10-31,286.0516,80
19600,2020-03-01,281.08966,81
19601,2020-03-02,279.45602,81
19602,2020-03-03,277.12003,81
19603,2020-03-04,279.31265,81
19604,2020-03-05,281.8698,81
19605,2020-03-06,277.8915,81
19606,2020-03-07,278.02835,81
19607,2020-03-08,280.84503,81
19608,2020-03-09,279.96317,81
19609,2020-03-10,281.51813,81
19610,2020-03-11,282.67548,81
19611,2020-03-12,284.1218,81
19612,2020-03-13,281.60922,81
19613,2020-03-14,279.62344,81
19614,2020-03-15,281.46426,81
19615,2020-03-16,282.7238,81
19616,2020-03-17,284.33838,81
19617,2020-03-18,285.04724,81
19618,2020-03-19,284.90704,81
19619,2020-03-20,284.07468,81
19620,2020-03-21,283.44806,81
19621,2020-03-22,283.67157,81
19622,2020-03-23,283.37872,81
19623,2020-03-24,281.3832,81
19624,2020-03-25,280.2322,81
19625,2020-03-26,277.0588,81
19626,2020-03-27,279.33966,81
19627,2020-03-28,282.42075,81
19628,2020-03-29,281.48856,81
19629,2020-03-30,277.6842,81
19630,2020-03-31,281.4678,81
19631,2020-04-01,282.19662,81
19632,2020-04-02,281.83347,81
19633,2020-04-03,281.53967,81
19634,2020-04-04,282.71173,81
19635,2020-04-05,284.7872,81
19636,2020-04-06,285.01175,81
19637,2020-04-07,285.2579,81
19638,2020-04-08,285.46088,81
19639,2020-04-09,286.1688,81
19640,2020-04-10,286.91827,81
19641,2020-04-11,285.86057,81
19642,2020-04-12,285.5658,81
19643,2020-04-13,283.84485,81
19644,2020-04-14,285.98837,81
19645,2020-04-15,285.81638,81
19646,2020-04-16,286.31393,81
19647,2020-04-17,286.87375,81
19648,2020-04-18,288.19742,81
19649,2020-04-19,286.10327,81
19650,2020-04-20,285.7288,81
19651,2020-04-21,285.9309,81
19652,2020-04-22,285.26126,81
19653,2020-04-23,287.03537,81
19654,2020-04-24,287.9428,81
19655,2020-04-25,288.0409,81
19656,2020-04-26,287.72458,81
19657,2020-04-27,286.74408,81
19658,2020-04-28,285.06076,81
19659,2020-04-29,285.9577,81
19660,2020-04-30,284.94162,81
19661,2020-05-01,285.96652,81
19662,2020-05-02,286.81433,81
19663,2020-05-03,288.6082,81
19664,2020-05-04,290.32562,81
19665,2020-05-05,290.4808,81
19666,2020-05-06,290.27875,81
19667,2020-05-07,289.68845,81
19668,2020-05-08,290.4168,81
19669,2020-05-09,288.96115,81
19670,2020-05-10,287.45746,81
19671,2020-05-11,284.68802,81
19672,2020-05-12,284.6109,81
19673,2020-05-13,287.20966,81
19674,2020-05-14,286.82233,81
19675,2020-05-15,286.98337,81
19676,2020-05-16,287.52872,81
19677,2020-05-17,287.58038,81
19678,2020-05-18,288.4986,81
19679,2020-05-19,290.07187,81
19680,2020-05-20,291.22092,81
19681,2020-05-21,292.5814,81
19682,2020-05-22,294.20102,81
19683,2020-05-23,288.7237,81
19684,2020-05-24,288.1263,81
19685,2020-05-25,290.1677,81
19686,2020-05-26,291.44525,81
19687,2020-05-27,291.59286,81
19688,2020-05-28,292.43707,81
19689,2020-05-29,292.62726,81
19690,2020-05-30,291.45117,81
19691,2020-05-31,291.2596,81
19692,2020-06-01,290.95798,81
19693,2020-06-02,291.405,81
19694,2020-06-03,291.134,81
19695,2020-06-04,287.65274,81
19696,2020-06-05,286.0171,81
19697,2020-06-06,288.67798,81
19698,2020-06-07,286.96066,81
19699,2020-06-08,285.916,81
19700,2020-06-09,286.02127,81
19701,2020-06-10,286.9805,81
19702,2020-06-11,287.68686,81
19703,2020-06-12,288.57138,81
19704,2020-06-13,288.25354,81
19705,2020-06-14,288.95844,81
19706,2020-06-15,288.87112,81
19707,2020-06-16,288.20316,81
19708,2020-06-17,287.41382,81
19709,2020-06-18,288.09134,81
19710,2020-06-19,289.1482,81
19711,2020-06-20,291.17703,81
19712,2020-06-21,291.49478,81
19713,2020-06-22,291.60553,81
19714,2020-06-23,294.098,81
19715,2020-06-24,295.11688,81
19716,2020-06-25,296.01367,81
19717,2020-06-26,295.49545,81
19718,2020-06-27,294.52512,81
19719,2020-06-28,294.60495,81
19720,2020-06-29,292.37497,81
19721,2020-06-30,293.34808,81
19722,2020-07-01,294.82657,81
19723,2020-07-02,292.0062,81
19724,2020-07-03,290.37567,81
19725,2020-07-04,291.3406,81
19726,2020-07-05,294.17218,81
19727,2020-07-06,292.09305,81
19728,2020-07-07,292.04898,81
19729,2020-07-08,294.55713,81
19730,2020-07-09,297.0502,81
19731,2020-07-10,295.5428,81
19732,2020-07-11,294.55338,81
19733,2020-07-12,294.3018,81
19734,2020-07-13,294.81998,81
19735,2020-07-14,293.6008,81
19736,2020-07-15,290.49545,81
19737,2020-07-16,290.9659,81
19738,2020-07-17,292.1148,81
19739,2020-07-18,294.2534,81
19740,2020-07-19,296.4112,81
19741,2020-07-20,297.37354,81
19742,2020-07-21,298.05682,81
19743,2020-07-22,297.7552,81
19744,2020-07-23,296.67392,81
19745,2020-07-24,295.145,81
19746,2020-07-25,294.87262,81
19747,2020-07-26,294.9805,81
19748,2020-07-27,298.41016,81
19749,2020-07-28,297.4795,81
19750,2020-07-29,298.06735,81
19751,2020-07-30,300.02304,81
19752,2020-07-31,300.33105,81
19753,2020-08-01,298.41803,81
19754,2020-08-02,294.52414,81
19755,2020-08-03,292.1633,81
19756,2020-08-04,292.46967,81
19757,2020-08-05,295.1166,81
19758,2020-08-06,298.0346,81
19759,2020-08-07,299.90787,81
19760,2020-08-08,300.34348,81
19761,2020-08-09,300.82584,81
19762,2020-08-10,299.45117,81
19763,2020-08-11,298.97223,81
19764,2020-08-12,296.9595,81
19765,2020-08-13,294.56128,81
19766,2020-08-14,294.90884,81
19767,2020-08-15,296.22974,81
19768,2020-08-16,292.903,81
19769,2020-08-17,293.7974,81
19770,2020-08-18,294.34976,81
19771,2020-08-19,296.75873,81
19772,2020-08-20,297.66315,81
19773,2020-08-21,297.91547,81
19774,2020-08-22,293.93164,81
19775,2020-08-23,292.56882,81
19776,2020-08-24,292.58102,81
19777,2020-08-25,295.8122,81
19778,2020-08-26,295.27682,81
19779,2020-08-27,296.38748,81
19780,2020-08-28,290.64792,81
19781,2020-08-29,288.95245,81
19782,2020-08-30,287.59268,81
19783,2020-08-31,288.26962,81
19784,2020-09-01,289.72128,81
19785,2020-09-02,289.3858,81
19786,2020-09-03,291.60355,81
19787,2020-09-04,293.69025,81
19788,2020-09-05,294.13663,81
19789,2020-09-06,291.19635,81
19790,2020-09-07,289.93167,81
19791,2020-09-08,291.69846,81
19792,2020-09-09,291.1987,81
19793,2020-09-10,292.75272,81
19794,2020-09-11,294.01556,81
19795,2020-09-12,295.09927,81
19796,2020-09-13,295.86325,81
19797,2020-09-14,296.44406,81
19798,2020-09-15,295.94443,81
19799,2020-09-16,296.27957,81
19800,2020-09-17,296.48407,81
19801,2020-09-18,295.4476,81
19802,2020-09-19,293.86017,81
19803,2020-09-20,291.5129,81
19804,2020-09-21,291.0576,81
19805,2020-09-22,289.23248,81
19806,2020-09-23,291.2906,81
19807,2020-09-24,289.03705,81
19808,2020-09-25,283.1059,81
19809,2020-09-26,282.09784,81
19810,2020-09-27,281.04916,81
19811,2020-09-28,284.218,81
19812,2020-09-29,285.08032,81
19813,2020-09-30,286.92148,81
19814,2020-10-01,286.40796,81
19815,2020-10-02,284.14517,81
19816,2020-10-03,282.60507,81
19817,2020-10-04,283.58844,81
19818,2020-10-05,284.07886,81
19819,2020-10-06,286.4846,81
19820,2020-10-07,286.47977,81
19821,2020-10-08,287.37894,81
19822,2020-10-09,287.67206,81
19823,2020-10-10,285.19965,81
19824,2020-10-11,281.95596,81
19825,2020-10-12,281.45663,81
19826,2020-10-13,282.14642,81
19827,2020-10-14,281.13712,81
19828,2020-10-15,280.51077,81
19829,2020-10-16,280.9897,81
19830,2020-10-17,282.24124,81
19831,2020-10-18,282.45392,81
19832,2020-10-19,284.0659,81
19833,2020-10-20,287.60562,81
19834,2020-10-21,289.21262,81
19835,2020-10-22,289.32172,81
19836,2020-10-23,286.80353,81
19837,2020-10-24,284.99457,81
19838,2020-10-25,285.41492,81
19839,2020-10-26,281.6933,81
19840,2020-10-27,282.95538,81
19841,2020-10-28,284.7722,81
19842,2020-10-29,284.47653,81
19843,2020-10-30,284.343,81
19844,2020-10-31,285.1734,81
19845,2020-03-01,282.55118,82
19846,2020-03-02,281.18356,82
19847,2020-03-03,278.94965,82
19848,2020-03-04,280.66312,82
19849,2020-03-05,283.1617,82
19850,2020-03-06,279.84015,82
19851,2020-03-07,280.0553,82
19852,2020-03-08,281.83646,82
19853,2020-03-09,281.8453,82
19854,2020-03-10,283.27365,82
19855,2020-03-11,283.28903,82
19856,2020-03-12,283.95352,82
19857,2020-03-13,281.9939,82
19858,2020-03-14,280.3806,82
19859,2020-03-15,283.08035,82
19860,2020-03-16,284.3173,82
19861,2020-03-17,285.20364,82
19862,2020-03-18,285.89725,82
19863,2020-03-19,286.80945,82
19864,2020-03-20,286.20584,82
19865,2020-03-21,285.39798,82
19866,2020-03-22,285.35748,82
19867,2020-03-23,285.33212,82
19868,2020-03-24,283.98056,82
19869,2020-03-25,282.80838,82
19870,2020-03-26,279.45932,82
19871,2020-03-27,281.04526,82
19872,2020-03-28,283.72717,82
19873,2020-03-29,282.42667,82
19874,2020-03-30,278.9667,82
19875,2020-03-31,282.76627,82
19876,2020-04-01,284.5317,82
19877,2020-04-02,283.76102,82
19878,2020-04-03,283.15543,82
19879,2020-04-04,284.67084,82
19880,2020-04-05,286.86752,82
19881,2020-04-06,287.35138,82
19882,2020-04-07,287.28836,82
19883,2020-04-08,287.34976,82
19884,2020-04-09,288.28513,82
19885,2020-04-10,289.2753,82
19886,2020-04-11,288.211,82
19887,2020-04-12,287.57333,82
19888,2020-04-13,286.44092,82
19889,2020-04-14,287.74313,82
19890,2020-04-15,288.58682,82
19891,2020-04-16,289.0858,82
19892,2020-04-17,289.6189,82
19893,2020-04-18,290.20825,82
19894,2020-04-19,288.39172,82
19895,2020-04-20,287.312,82
19896,2020-04-21,288.01694,82
19897,2020-04-22,287.51868,82
19898,2020-04-23,288.56165,82
19899,2020-04-24,289.94992,82
19900,2020-04-25,290.10754,82
19901,2020-04-26,289.52982,82
19902,2020-04-27,287.7966,82
19903,2020-04-28,286.31934,82
19904,2020-04-29,287.8715,82
19905,2020-04-30,286.30557,82
19906,2020-05-01,287.40134,82
19907,2020-05-02,288.38574,82
19908,2020-05-03,290.58676,82
19909,2020-05-04,292.86526,82
19910,2020-05-05,292.10562,82
19911,2020-05-06,292.08078,82
19912,2020-05-07,292.15213,82
19913,2020-05-08,293.06894,82
19914,2020-05-09,291.26782,82
19915,2020-05-10,289.34488,82
19916,2020-05-11,286.48276,82
19917,2020-05-12,284.7018,82
19918,2020-05-13,288.12997,82
19919,2020-05-14,288.21945,82
19920,2020-05-15,288.94614,82
19921,2020-05-16,289.68597,82
19922,2020-05-17,289.55,82
19923,2020-05-18,290.40536,82
19924,2020-05-19,292.08646,82
19925,2020-05-20,293.15552,82
19926,2020-05-21,294.5423,82
19927,2020-05-22,295.91824,82
19928,2020-05-23,289.27594,82
19929,2020-05-24,289.6896,82
19930,2020-05-25,291.99356,82
19931,2020-05-26,293.4022,82
19932,2020-05-27,294.2463,82
19933,2020-05-28,295.02365,82
19934,2020-05-29,295.24246,82
19935,2020-05-30,294.603,82
19936,2020-05-31,294.67673,82
19937,2020-06-01,293.53683,82
19938,2020-06-02,293.85458,82
19939,2020-06-03,293.59937,82
19940,2020-06-04,289.50156,82
19941,2020-06-05,288.19742,82
19942,2020-06-06,290.0674,82
19943,2020-06-07,288.1193,82
19944,2020-06-08,287.84296,82
19945,2020-06-09,287.9637,82
19946,2020-06-10,288.80237,82
19947,2020-06-11,287.90863,82
19948,2020-06-12,289.24405,82
19949,2020-06-13,289.28314,82
19950,2020-06-14,290.0526,82
19951,2020-06-15,290.2111,82
19952,2020-06-16,289.34097,82
19953,2020-06-17,289.06345,82
19954,2020-06-18,289.05182,82
19955,2020-06-19,290.5069,82
19956,2020-06-20,292.8422,82
19957,2020-06-21,292.9177,82
19958,2020-06-22,293.13712,82
19959,2020-06-23,295.73303,82
19960,2020-06-24,298.1848,82
19961,2020-06-25,298.60715,82
19962,2020-06-26,297.51755,82
19963,2020-06-27,296.11533,82
19964,2020-06-28,295.02216,82
19965,2020-06-29,293.7354,82
19966,2020-06-30,294.15308,82
19967,2020-07-01,296.2582,82
19968,2020-07-02,292.66995,82
19969,2020-07-03,291.96555,82
19970,2020-07-04,293.0473,82
19971,2020-07-05,295.58594,82
19972,2020-07-06,293.74384,82
19973,2020-07-07,293.8087,82
19974,2020-07-08,296.17484,82
19975,2020-07-09,299.18863,82
19976,2020-07-10,296.3548,82
19977,2020-07-11,296.30737,82
19978,2020-07-12,296.21783,82
19979,2020-07-13,296.88965,82
19980,2020-07-14,295.8524,82
19981,2020-07-15,292.2715,82
19982,2020-07-16,292.56763,82
19983,2020-07-17,293.9624,82
19984,2020-07-18,296.4185,82
19985,2020-07-19,298.85886,82
19986,2020-07-20,299.4627,82
19987,2020-07-21,300.26584,82
19988,2020-07-22,300.00436,82
19989,2020-07-23,298.621,82
19990,2020-07-24,296.76428,82
19991,2020-07-25,296.01328,82
19992,2020-07-26,296.1514,82
19993,2020-07-27,301.32565,82
19994,2020-07-28,297.893,82
19995,2020-07-29,299.0452,82
19996,2020-07-30,302.67648,82
19997,2020-07-31,302.8552,82
19998,2020-08-01,299.05267,82
19999,2020-08-02,295.37006,82
20000,2020-08-03,293.6047,82
20001,2020-08-04,294.34012,82
20002,2020-08-05,296.6564,82
